AGNname,galaxyName,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,impactParameter (kpc),vcorrGalaxy (km/s),distGalaxy (Mpc),majorAxis (kpc),minorAxis (kpc),Lstar,inclination (deg),positionAngle (deg),RC3pa (deg),azimuth (deg),RC3type,morphology,galaxyRedshift,AGNredshift,spectrumStatus,groups_dist_std (Mpc)
SDSSJ141542.90+163414.0,UGC09126,"('213.92875', '16.57056')","('213.91875', '16.55')",14.2531359229,2540.55,36.0,18.85,17.8,0.2347,19,x,x,x,x,Im:,0.007579,0.743,RT,[]
SBS0957+599,UMaDwarf,"('150.26083', '59.7375')","('158.72', '51.92')",16.098019675,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.752,DG,[]
SBS0957+599,MCG+10-14-058,"('150.26083', '59.7375')","('150.2715', '59.824')",206.166917576,9677.17,136.2981995,50.81,16.26,0.4571,71,165,x,18.6,x,x,0.031692,0.752,DG,[]
SBS0957+599,NGC3102,"('150.26083', '59.7375')","('151.13235', '60.10796')",456.375022406,3241.62,45.65661678,14.34,12.34,0.09,30,110,-99,60.1,.L..-*.,S0-:,0.010224,0.752,DG,[]
SBS0957+599,CGCG289-027,"('150.26083', '59.7375')","('150.50403', '59.25232')",366.398295759,2977.21,41.93258624,10.92,9.83,x,25,145,x,20.8,x,x,0.009337,0.752,DG,[]
SBS0957+599,UGC05408,"('150.26083', '59.7375')","('150.96616', '59.43619')",363.765757088,3167.38,44.6109644,10.06,8.85,0.3989,28,35,-99,84.7,.E?....,E/S0           HII,0.009969,0.752,DG,[]
SDSSJ105910.90+051935.0,UMaDwarf,"('164.79542', '5.32639')","('158.72', '51.92')",82.6128394106,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.754,RT,[]
SDSSJ105910.90+051935.0,NGC3423,"('164.79542', '5.32639')","('162.80971', '5.84003')",388.460360993,1283.61,10.9,14.72,12.07,0.4391,34,80,10,24.6,.SAS6..,SA(s)cd,0.003372,0.754,RT,[]
SBS1108+560,UMaDwarf,"('167.88375', '55.79028')","('158.72', '51.92')",11.7035215468,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.765,DG,[]
SBS1108+560,UGC06225,"('167.88375', '55.79028')","('167.87904', '55.67411')",29.0420662816,910.44,14.32,41.82,9.2,0.2109,77,83,80,81.7,.SBS6./,SB(s)cd        HII,0.002332,0.765,DG,"[('GH94', '17.4955843309', '5.4778720986')]"
SBS1108+560,MCG+09-19-002,"('167.88375', '55.79028')","('168.27434', '55.80886')",462.616729416,8541.35,120.3007165,19.82,15.06,0.4302,40,142,x,56.8,x,x,0.027785,0.765,DG,[]
SDSSJ093116.70+262847.0,UMaDwarf,"('142.81958', '26.47972')","('158.72', '51.92')",49.5803744355,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.778,RT,[]
SDSSJ093116.70+262847.0,SDSSJ093045.53+261916.9,"('142.81958', '26.47972')","('142.68971', '26.32136')",493.454184679,10216.0,143.8872627,19.56,9.78,0.0297,60,19,x,17.3,x,x,0.03335,0.778,RT,[]
SBS1435+509,UMaDwarf,"('219.35875', '50.76556')","('158.72', '51.92')",64.8302326234,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.7833,SP,[]
SBS1435+509,RCS06120500892,"('219.35875', '50.76556')","('214.69866', '53.23822')",473.186434455,508.42,7.160870461,x,x,x,x,x,x,x,x,x,0.001,0.7833,SP,[]
SBS1435+509,NGC5720,"('219.35875', '50.76556')","('219.63871', '50.81521')",361.35330082,7997.23,112.6370853,61.11,51.33,4.0807,32,85,x,10.7,x,Sb,0.025985,0.7833,SP,[]
SBS1435+509,NGC5707,"('219.35875', '50.76556')","('219.3782', '51.56186')",473.320397909,2417.73,34.05259414,22.65,4.53,0.7156,78,35,35,34.1,.S..2*/,Sab: sp,0.007378,0.7833,SP,[]
SBS1435+509,UGC09448,"('219.35875', '50.76556')","('219.74646', '51.12068')",257.395365823,2429.25,34.21484172,15.34,3.07,0.1606,78,90,x,55.4,x,Sbc,0.007415,0.7833,SP,[]
SBS1435+509,CGCG273-018,"('219.35875', '50.76556')","('219.69125', '51.3175')",341.361196309,2352.84,33.13854979,11.57,8.68,0.0678,41,x,x,x,x,x,0.007162,0.7833,SP,[]
SBS1435+509,SDSSJ143521.40+501711.4,"('219.35875', '50.76556')","('218.83921', '50.2865')",320.689853151,2241.99,31.57730298,10.51,3.36,0.009,71,124,x,89.6,x,x,0.006777,0.7833,SP,[]
SDSSJ234500.43-005936.0,UMaDwarf,"('356.25167', '0.99333')","('158.72', '51.92')",220.446748279,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.79,SP,[]
LBQS1019+0147,UMaDwarf,"('155.57917', '1.53861')","('158.72', '51.92')",88.9328037527,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.7903,SP,[]
SDSSJ141038.40+230447.0,[CMS2006]G28.8+1752,"('212.66', '23.07972')","('214.12', '23.29778')",342.288738445,1024.11,14.4241457,x,x,x,x,x,x,x,x,x,0.002532,0.796,NP,[]
SDSSJ141038.40+230447.0,UMaDwarf,"('212.66', '23.07972')","('158.72', '51.92')",88.1692131994,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.796,NP,[]
SDSSJ130429.10+311308.0,UMaDwarf,"('196.12125', '31.21889')","('158.72', '51.92')",60.3026872257,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.804,PL,[]
SDSSJ130429.10+311308.0,ABELL1656:[BDG95]+1640+0400,"('196.12125', '31.21889')","('195.45417', '27.85944')",454.996420937,542.92,7.646804379,x,x,x,x,x,-99,x,.......,x,0.000854,0.804,PL,[]
SDSSJ130429.10+311308.0,SDSSJ130325.74+311903.2,"('196.12125', '31.21889')","('195.85728', '31.31757')",485.900989596,8026.56,113.0501806,16.77,4.19,0.118,75,84,x,29.6,x,x,0.025836,0.804,PL,[]
SDSSJ130429.10+311308.0,SDSSJ130429.69+311625.2,"('196.12125', '31.21889')","('196.12372', '31.27368')",97.4153990045,7227.45,101.7950397,13.84,4.57,0.0313,70,53,x,50.8,x,Extended Src [SDSS],0.023168,0.804,PL,[]
TON1009,[GSK2002]090643.2+332052,"('137.27542', '32.60861')","('137.4449', '33.144')",295.001158867,2166.23,30.51030669,x,x,x,x,x,x,x,x,x,0.006571,0.809,RT,[]
TON1009,UMaDwarf,"('137.27542', '32.60861')","('158.72', '51.92')",43.7192440457,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.809,RT,[]
TON1009,NGC2770,"('137.27542', '32.60861')","('137.39045', '33.12353')",274.014838528,2143.07,29.967,35.57,7.32,0.0103,78,x,148,42.7,.SAS5*.,SA(s)c:,0.006494,0.809,RT,[]
TON1009,IC2439,"('137.27542', '32.60861')","('137.16024', '32.59295')",108.599296216,4494.75,63.30638611,23.54,7.53,0.7507,71,30,-99,50.8,.L?....,S0?,0.01434,0.809,RT,[]
TON1009,KUG0906+333ANED01,"('137.27542', '32.60861')","('137.33077', '33.12324')",495.497536845,3900.88,54.94195498,12.79,5.59,0.123,64,x,x,x,x,x,0.012359,0.809,RT,[]
TON1009,CGCG180-046,"('137.27542', '32.60861')","('137.38951', '32.50636')",153.219136061,4440.57,62.54327153,11.28,6.99,0.0568,51,85,x,51.8,x,x,0.014156,0.809,RT,"[('UZC208', '63.11864328', '0.414952286629')]"
CSO176,UMaDwarf,"('193.10375', '29.2225')","('158.72', '51.92')",60.0306113038,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.82,PL,[]
CSO176,KISSB109,"('193.10375', '29.2225')","('193.65333', '28.93017')",362.766556617,2624.55,36.96543184,x,x,0.1585,x,x,x,x,x,Sbrst,0.0078,0.82,PL,[]
CSO176,ABELL1656:[BDG95]-0200-0450,"('193.10375', '29.2225')","('194.87542', '28.09556')",340.301030005,720.99,10.15476679,x,x,0.0003,x,x,x,x,x,x,0.001448,0.82,PL,[]
CSO176,ABELL1656:[BDG95]+1640+0400,"('193.10375', '29.2225')","('195.45417', '27.85944')",330.187072287,542.92,7.646804379,x,x,x,x,x,-99,x,.......,x,0.000854,0.82,PL,[]
CSO176,NGC4631,"('193.10375', '29.2225')","('190.53338', '32.5415')",420.769284726,888.08,6.05,24.31,7.29,2.0411,72,84,86,61.9,.SBS7./,SB(s)d         HII,0.002021,0.82,PL,[]
CSO176,NGC4793,"('193.10375', '29.2225')","('193.66925', '28.93867')",336.453556777,2770.53,33.825,22.19,11.98,2.1044,57,50,50,69.9,.SXT5..,SAB(rs)c       Sbrst,0.008286,0.82,PL,[]
CSO176,SDSSJ125205.06+291717.1,"('193.10375', '29.2225')","('193.02112', '29.28809')",162.806682572,6795.35,95.70917071,12.32,10.47,0.1182,31,30,x,77.7,x,x,0.021713,0.82,PL,[]
CSO176,SDSSJ125106.57+291148.5,"('193.10375', '29.2225')","('192.77738', '29.19681')",485.538796597,6905.6,97.26196721,11.92,4.65,x,67,125,x,40.2,x,Sbrst,0.022079,0.82,PL,[]
SDSSJ101622.60+470643.0,UMaDwarf,"('154.09417', '47.11194')","('158.72', '51.92')",9.98847024345,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.822,NP,[]
SDSSJ101622.60+470643.0,NGC3198,"('154.09417', '47.11194')","('154.97897', '45.54962')",409.50945941,884.95,13.987,32.33,11.32,2.4687,69,40,35,61.1,.SBT5..,SB(rs)c,0.002212,0.822,NP,[]
SDSSJ101622.60+470643.0,2MASXJ10150981+4659549,"('154.09417', '47.11194')","('153.79101', '46.99871')",443.36965053,7657.36,107.8501814,11.03,8.39,0.166,40,130,x,68.8,x,x,0.024819,0.822,NP,[]
RX_J1002.9+3240,UMaDwarf,"('150.7275', '32.6775')","('158.72', '51.92')",35.4333645269,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.83,RT,[]
RX_J1002.9+3240,NGC3067,"('150.7275', '32.6775')","('149.58783', '32.36989')",362.760216247,1708.67,20.6,15.69,5.96,0.5054,67,105,105,32.8,.SXS2$.,SAB(s)ab?      HII,0.004923,0.83,RT,[]
RX_J1002.9+3240,UGC05393,"('150.7275', '32.6775')","('150.42525', '33.13642')",221.491903693,1681.88,24.200001,13.05,7.31,0.1423,55,x,-99,x,.SBR8*.,SB(r)dm:,0.00483,0.83,RT,"[('UZC268', '23.683107892', '0.79996945316')]"
SDSSJ123426.80+072411.0,UMaDwarf,"('188.61167', '7.40306')","('158.72', '51.92')",89.5950137349,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.844,RT,[]
SDSSJ123426.80+072411.0,HIPASSJ1230+09,"('188.61167', '7.40306')","('187.59292', '9.52444')",459.218111034,795.44,11.20338599,x,x,x,x,x,x,x,x,x,0.001654,0.844,RT,[]
SDSSJ123426.80+072411.0,UGC07629,"('188.61167', '7.40306')","('187.44484', '8.00048')",363.451006894,1295.87,16.0,47.47,38.63,0.0078,35,x,155,37.7,.E.2...,E2/S0;Sy2      LINER,0.003326,0.844,RT,"[('GH106', '23.4574551232', '8.62005281937'), ('LGG292', '17.2852113603', '2.24885645957')]"
SDSSJ123426.80+072411.0,NGC4535,"('188.61167', '7.40306')","('188.58462', '8.19775')",227.083122382,2262.83,16.363,32.54,16.27,2.4241,60,28,0,29.9,.SXS5..,SAB(s)c;LINER  HII,0.006551,0.844,RT,[]
SDSSJ123426.80+072411.0,NGC4526,"('188.61167', '7.40306')","('188.51263', '7.69914')",82.7584541721,746.62,15.201,31.84,10.61,0.0066,70,x,113,48.6,.LXS0*.,SAB(s)0^0^:,0.001494,0.844,RT,[]
SDSSJ123426.80+072411.0,NGC4570,"('188.61167', '7.40306')","('189.2225', '7.24664')",181.011123435,2028.26,16.575,20.78,5.4,0.8205,74,160,159,55.5,.L..../,S0(7)/E7,0.005771,0.844,RT,[]
SDSSJ123426.80+072411.0,UGC07802,"('188.61167', '7.40306')","('189.58675', '7.89131')",437.474310968,2082.49,23.15,20.26,2.88,0.087,81,55,56,8.2,.S..6*.,Sdm            HII,0.005951,0.844,RT,"[('LGG296', '30.5381287479', '1.77677242406'), ('UZC490', '23.0327759438', '9.3330876306')]"
SDSSJ123426.80+072411.0,SDSSJ123514.45+070814.9,"('188.61167', '7.40306')","('188.81025', '7.13748')",482.436866403,5935.28,83.59556188,16.66,4.33,0.1416,74,10,x,46.6,x,x,0.018803,0.844,RT,[]
SDSSJ123426.80+072411.0,NGC4488,"('188.61167', '7.40306')","('187.71406', '8.35999')",408.120177441,1271.01,17.90150239,16.29,5.86,0.0141,68,150,5,12.9,.SBS0P*,SB(s)0/a pec:,0.003242,0.844,RT,[]
SDSSJ123426.80+072411.0,NGC4532,"('188.61167', '7.40306')","('188.58054', '6.46769')",254.633732851,2309.95,15.589,11.84,4.17,0.4134,69,x,160,21.9,.IB.9..,IBm            HII,0.006711,0.844,RT,[]
SDSSJ123426.80+072411.0,NGC4492,"('188.61167', '7.40306')","('187.74881', '8.07787')",319.373350122,2038.88,16.799999,10.93,10.27,0.2289,19,155,-99,26.7,.SAS1$.,SA(s)a?,0.005804,0.844,RT,[]
SDSSJ123426.80+072411.0,IC3576,"('188.61167', '7.40306')","('189.15699', '6.62089')",278.898051259,1372.93,16.799999,10.22,9.51,0.8837,21,x,-99,x,.S..9..,Sm             HII,0.003586,0.844,RT,[]
HE2259-5524,UMaDwarf,"('345.59375', '-55.14083')","('158.72', '51.92')",308.136855269,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.851,PL,[]
SBS1122+594,UMaDwarf,"('171.47375', '59.17278')","('158.72', '51.92')",17.977330177,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.858,DG,[]
SBS1122+594,NGC3642,"('171.47375', '59.17278')","('170.57455', '59.07451')",226.448446243,1789.89,27.5,22.72,22.49,2.5253,8,75,105,3.0,.SAR4*.,SA(r)bc:;LINER Sy3,0.005297,0.858,DG,[]
SBS1122+594,NGC3610,"('171.47375', '59.17278')","('169.6053', '58.78628')",486.748680451,1906.19,26.88,20.21,14.55,2.3009,43,135,-99,67.0,.E.5.*.,SB(r)0^0^ pec,0.005684,0.858,DG,[]
3C454.3,UMaDwarf,"('343.49042', '16.14806')","('158.72', '51.92')",197.088324698,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.859,PL,[]
CSO434,UMaDwarf,"('214.7925', '42.12972')","('158.72', '51.92')",67.7501990931,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.874,DG,[]
CSO434,NGC5608,"('214.7925', '42.12972')","('215.82454', '41.77589')",224.209306493,898.37,15.2,10.3,5.25,0.1144,59,95,95,19.8,.I..9*.,Im:            HII,0.002212,0.874,DG,[]
HS1119+5812,UMaDwarf,"('170.68708', '57.92833')","('158.72', '51.92')",16.0569216039,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.9,DG,[]
HS1119+5812,NGC3613,"('170.68708', '57.92833')","('169.65045', '58.0')",285.025683888,2239.01,29.45,31.31,15.03,2.8762,61,100,102,2.6,.E.6...,E6,0.006785,0.9,DG,[]
HS1119+5812,NGC3669,"('170.68708', '57.92833')","('171.3615', '57.72125')",227.915033252,2147.29,31.5,24.45,5.87,0.8813,76,155,153,35.0,.SB.6*/,SBcd: sp,0.006471,0.9,DG,[]
HS1119+5812,NGC3619,"('170.68708', '57.92833')","('169.83984', '57.75782')",234.752871189,1759.01,27.9,21.41,17.13,1.3783,36,45,-99,24.2,RLAS+*.,(R)SA(s)0+:,0.00518,0.9,DG,[]
HS1119+5812,NGC3610,"('170.68708', '57.92833')","('169.6053', '58.78628')",482.580991377,1906.19,26.88,20.21,14.55,2.3009,43,135,-99,11.2,.E.5.*.,SB(r)0^0^ pec,0.005684,0.9,DG,[]
HS1119+5812,SDSSJ112303.76+580124.7,"('170.68708', '57.92833')","('170.7657', '58.02356')",173.382098142,6784.79,95.56036909,18.51,5.92,0.4639,71,116,x,87.7,x,x,0.021944,0.9,DG,[]
HS1119+5812,NGC3625,"('170.68708', '57.92833')","('170.13058', '57.78141')",174.382934819,2146.16,30.22754379,15.99,5.44,0.393,70,150,148,86.4,.SXS3*.,SAB(s)b:,0.006471,0.9,DG,[]
HS1119+5812,CGCG291-061,"('170.68708', '57.92833')","('170.52779', '57.91261')",71.7899130096,3394.0,47.80280781,14.85,3.71,0.2143,75,86,x,6.5,x,x,0.010634,0.9,DG,[]
HS1119+5812,UGC06304,"('170.68708', '57.92833')","('169.45471', '58.35211')",375.11989073,1965.61,27.68468418,11.72,9.14,0.0032,38,x,x,x,x,Sm:,0.005877,0.9,DG,[]
HS1119+5812,UGC06344,"('170.68708', '57.92833')","('170.09671', '57.74153')",192.355963708,2140.27,30.1446357,11.02,9.15,0.1499,33,x,x,x,x,Sm:,0.006451,0.9,DG,"[('LGG232', '30.5377727725', '0.192389737753')]"
3C309.1,UMaDwarf,"('224.78167', '71.67222')","('158.72', '51.92')",60.4965804723,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.905,SP,[]
3C309.1,NGC5832,"('224.78167', '71.67222')","('224.44046', '71.68233')",21.625022577,583.49,11.5,10.33,6.09,0.1449,53,44,45,51.4,.SBT3$.,SB(rs)b?,0.001491,0.905,SP,[]
FBQSJ0751+2919,UMaDwarf,"('117.80125', '29.32722')","('158.72', '51.92')",66.3513559641,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.912,DG,[]
FBQSJ0751+2919,SDSSJ075106.86+290430.0,"('117.80125', '29.32722')","('117.77858', '29.075')",456.932799589,7347.19,103.4815269,11.28,8.57,0.3393,40,58,x,53.5,x,x,0.024093,0.912,DG,[]
PG1407+265,UMaDwarf,"('212.34958', '26.30583')","('158.72', '51.92')",83.5798787626,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.94,SP,[]
SBS1342+560,UMaDwarf,"('206.19917', '55.78222')","('158.72', '51.92')",48.8478988181,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.941,PL,[]
SBS1342+560,CGCG272-009,"('206.19917', '55.78222')","('206.81029', '55.56958')",484.917526257,4871.7,68.61554829,15.47,5.26,0.0002,70,40,x,81.7,x,x,0.015547,0.941,PL,[]
LBQS0107-0233,UMaDwarf,"('17.56792', '-2.31417')","('158.72', '51.92')",212.907877069,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.956,SP,[]
LBQS0107-0233,UGC00726,"('17.56792', '-2.31417')","('17.48983', '-1.74969')",499.778417429,3567.78,50.25048516,23.36,13.31,0.6166,55,144,144,28.1,.SBS7?.,SB(s)d?,0.012866,0.956,SP,[]
LBQS0107-0233,APMUKS(BJ)B010711.79-021615.9,"('17.56792', '-2.31417')","('17.43673', '-2.00501')",411.212882619,4981.48,70.16165001,10.2,5.71,0.035,55,x,x,x,x,x,0.017582,0.956,SP,[]
LBQS0107-0235,UMaDwarf,"('17.555', '-2.33139')","('158.72', '51.92')",212.945227538,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.96,SP,[]
LBQS0107-0235,APMUKS(BJ)B010711.79-021615.9,"('17.555', '-2.33139')","('17.43673', '-2.00501')",425.065263322,4981.48,70.16165001,10.2,5.71,0.035,55,x,x,x,x,x,0.017582,0.96,SP,[]
PG1148+549,UMaDwarf,"('177.83542', '54.62583')","('158.72', '51.92')",20.6371328519,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.969,SP,[]
PG1148+549,NGC3972,"('177.83542', '54.62583')","('178.93787', '55.32074')",304.96038878,1072.02,18.592,18.39,4.16,x,76,x,120,77.4,.SAS4..,SA(s)bc,0.002843,0.969,SP,[]
PG1148+549,NGC3998,"('177.83542', '54.62583')","('179.48389', '55.45359')",391.264079197,1259.77,17.85,16.49,12.87,1.2457,38,130,140,80.9,.LAR0$.,SA(r)0^0^?;Sy1;LINER,0.003469,0.969,SP,[]
PG1148+549,NGC3913,"('177.83542', '54.62583')","('177.66225', '55.35386')",218.012762229,1173.36,17.0,12.86,12.86,0.0085,0,x,-99,x,PSAT7*.,(R')SA(rs)d:,0.003182,0.969,SP,[]
PG1148+549,NGC3982,"('177.83542', '54.62583')","('179.1172', '55.12524')",341.562575879,1329.78,21.973,12.58,11.07,0.1145,28,15,-99,41.1,.SXR3*.,SAB(r)b:;HII   Sy2,0.003699,0.969,SP,[]
PG1148+549,NGC3846A,"('177.83542', '54.62583')","('176.06177', '55.03497')",485.929020463,1655.66,25.299999,11.74,6.34,0.0463,57,35,40,76.7,.SBS9*.,SB(s)m:,0.00479,0.969,SP,[]
PG1148+549,NGC3850,"('177.83542', '54.62583')","('176.39817', '55.88689')",466.271711885,1372.89,17.767,10.44,5.22,0.0807,60,130,130,16.6,.SBS5*.,SB(s)c:,0.003856,0.969,SP,[]
SDSSJ112632.90+120437.0,UMaDwarf,"('171.63708', '12.07694')","('158.72', '51.92')",72.6074147216,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.977,PL,[]
SDSSJ112632.90+120437.0,NGC3628,"('171.63708', '12.07694')","('170.07071', '13.58968')",423.944660275,1130.98,11.3,52.45,12.59,0.0438,76,104,104,30.6,.S..3P/,SAb pec sp;HII LINER,0.002812,0.977,PL,[]
SDSSJ112632.90+120437.0,UGC06328,"('171.63708', '12.07694')","('169.73298', '13.09236')",465.32585611,1094.48,12.59,34.93,11.18,1.9888,71,172,174,53.4,.SXT1..,SAB(rs)a       LINER,0.002692,0.977,PL,"[('GH78', '18.3933923244', '4.37777362079'), ('LGG231', '14.0137174846', '2.21259447407'), ('UZC374', '14.7891770017', '1.16269547437')]"
SDSSJ112632.90+120437.0,UGC06346,"('171.63708', '12.07694')","('170.06235', '12.99154')",312.528522192,1014.95,10.011,26.5,12.23,x,62,x,173,52.3,.SXS3..,SAB(s)b;LINER  Sy2,0.002425,0.977,PL,"[('GH78', '18.3933923244', '4.37777362079'), ('LGG231', '14.0137174846', '2.21259447407'), ('UZC374', '14.7891770017', '1.16269547437')]"
SDSSJ112632.90+120437.0,NGC3666,"('171.63708', '12.07694')","('171.10862', '11.34222')",278.838067683,1349.22,17.778,14.09,4.23,0.0664,72,100,100,64.9,.SAT5*.,SA(rs)c:,0.003536,0.977,PL,[]
SDSSJ112632.90+120437.0,NGC3593,"('171.63708', '12.07694')","('168.65417', '12.81767')",288.504171133,913.85,5.5,11.74,4.81,0.085,65,90,92,14.2,.SAS0*.,SA(s)0/a;HII   Sy2,0.002095,0.977,PL,[]
SDSSJ084349.50+411741.0,UMaDwarf,"('130.95625', '41.29472')","('158.72', '51.92')",38.1499863726,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.99,DG,[]
SDSSJ084349.50+411741.0,2MASXJ08443742+4123342,"('130.95625', '41.29472')","('131.15596', '41.39278')",389.013294949,8833.24,124.4117736,27.26,11.45,x,65,20,x,36.8,x,x,0.028903,0.99,DG,[]
SDSSJ084349.50+411741.0,2MASXJ08445203+4121295,"('130.95625', '41.29472')","('131.21681', '41.35837')",449.178900835,8880.46,125.0769508,21.71,19.54,x,25,170,x,82.0,x,x,0.029059,0.99,DG,[]
SDSSJ084349.50+411741.0,SDSSJ084405.20+411726.4,"('130.95625', '41.29472')","('131.02169', '41.29068')",111.000290387,9152.92,128.9142975,21.23,6.37,0.1016,72,161,x,66.3,x,x,0.02997,0.99,DG,[]
SDSSJ105956.10+121151.0,UMaDwarf,"('164.98375', '12.1975')","('158.72', '51.92')",70.5889852368,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,0.993,RT,[]
SDSSJ105956.10+121151.0,NGC3491,"('164.98375', '12.1975')","('165.14751', '12.16157')",268.823908212,6665.84,93.88500288,36.69,27.15,2.6779,42,140,-99,37.3,.L..-*.,S0-:,0.021301,0.993,RT,[]
SDSSJ105956.10+121151.0,UGC06078,"('164.98375', '12.1975')","('165.01888', '12.23468')",81.5557978871,6555.61,92.3325137,28.56,13.71,1.6202,61,115,x,72.3,x,Sbc,0.020934,0.993,RT,[]
SDSSJ105956.10+121151.0,NGC3593,"('164.98375', '12.1975')","('168.65417', '12.81767')",349.082210367,913.85,5.5,11.74,4.81,0.085,65,90,92,9.8,.SAS0*.,SA(s)0/a;HII   Sy2,0.002095,0.993,RT,[]
SDSSJ105956.10+121151.0,SDSSJ110049.13+120746.5,"('164.98375', '12.1975')","('165.20472', '12.12959')",445.903997831,8010.94,112.8300788,11.16,7.92,0.087,44,155,x,47.5,x,x,0.025789,0.993,RT,[]
SDSSJ105956.10+121151.0,NGC3412,"('164.98375', '12.1975')","('162.722', '13.41213')",437.373861276,1116.28,9.953,11.05,6.19,0.4585,55,155,155,36.2,.LBS0..,SB(s)0^0^,0.002805,0.993,RT,[]
SDSSJ105956.10+121151.0,NGC3489,"('164.98375', '12.1975')","('165.07737', '13.90122')",285.839928858,956.83,9.599,10.73,5.58,0.5081,58,70,70,66.9,.LXT+..,SAB(rs)0+      Sy2,0.002258,0.993,RT,[]
QSO1502-4154,UMaDwarf,"('225.73', '-41.90833')","('158.72', '51.92')",194.387677727,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,1.026,RT,[]
QSO1502-4154,NGC5786,"('225.73', '-41.90833')","('224.73442', '-42.01336')",343.221458539,3124.36,26.299999,26.57,12.22,19.5616,62,80,63,1.9,PSBS4..,(R'_2)SAB(s)bc,0.01,1.026,RT,[]
QSO1502-4154,RFGC2937,"('225.73', '-41.90833')","('228.55767', '-46.80794')",413.161052942,622.29,4.467,17.46,1.74,0.0008,84,x,38,61.2,.SA.7*/,Sd,0.001741,1.026,RT,[]
SDSSJ140732.20+550725.0,UMaDwarf,"('211.88417', '55.12361')","('158.72', '51.92')",54.6394728764,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,1.027,RT,[]
SDSSJ140732.20+550725.0,RCS06120500892,"('211.88417', '55.12361')","('214.69866', '53.23822')",312.843587743,508.42,7.160870461,x,x,x,x,x,x,x,x,x,0.001,1.027,RT,[]
SDSSJ140732.20+550725.0,RCS06111104839,"('211.88417', '55.12361')","('214.65255', '53.49689')",455.087337947,807.73,11.37650874,x,x,0.0013,x,x,x,x,x,x,0.002,1.027,RT,[]
SDSSJ140732.20+550725.0,NGC5473,"('211.88417', '55.12361')","('211.18011', '54.89263')",267.906390131,2234.07,33.0,23.9,16.73,0.4003,45,160,160,80.2,.LXS-*.,SAB(s)0-:,0.006758,1.027,RT,[]
SDSSJ140732.20+550725.0,NGC5485,"('211.88417', '55.12361')","('211.79728', '55.00169')",63.173687791,2206.97,27.487,20.55,16.44,1.3868,36,0,170,22.2,.LA..P.,SA0 pec,0.006671,1.027,RT,[]
SDSSJ140732.20+550725.0,NGC5475,"('211.88417', '55.12361')","('211.30172', '55.74185')",330.90454337,1920.25,27.04573075,18.54,5.56,0.0513,72,165,166,13.3,.S..1?/,Sa? sp,0.005722,1.027,RT,[]
SDSSJ140732.20+550725.0,CGCG272-032,"('211.88417', '55.12361')","('211.91366', '54.79461')",203.303494901,2510.47,35.35877438,11.79,7.78,0.2452,48,10,x,12.9,x,S0?,0.007682,1.027,RT,"[('LGG373', '29.1182004013', '3.49633987591')]"
LBQS1238+1006,UMaDwarf,"('190.14792', '9.82806')","('158.72', '51.92')",86.7960504464,1312.99,0.101,x,x,0.0,x,x,x,x,x,dSph,0.003673,1.045,RT,[]
